State Code,County Code,Site Num,Latitude,Longitude,Parameter Name,Sample Duration,Pollutant_Standard,Date Local,Units_ of_ Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,State_ Name,County _Name,City Name,CBSA Name,Date of Last Change
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/13/2019,Parts per million,24,100,0.245833,0.3,9,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/14/2019,Parts per million,24,100,0.229167,0.4,22,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/15/2019,Parts per million,24,100,0.3125,0.4,0,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/16/2019,Parts per million,24,100,0.433333,0.7,7,8,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/17/2019,Parts per million,24,100,0.254167,0.3,7,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/18/2019,Parts per million,24,100,0.358333,0.5,19,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/19/2019,Parts per million,24,100,0.3625,0.5,0,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/20/2019,Parts per million,24,100,0.2625,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/21/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/22/2019,Parts per million,24,100,0.25,0.3,12,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/23/2019,Parts per million,24,100,0.25,0.3,11,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/24/2019,Parts per million,24,100,0.2,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/25/2019,Parts per million,24,100,0.2375,0.3,7,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/26/2019,Parts per million,24,100,0.404167,0.6,7,7,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/27/2019,Parts per million,24,100,0.345833,0.5,4,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/28/2019,Parts per million,24,100,0.233333,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/29/2019,Parts per million,24,100,0.279167,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/30/2019,Parts per million,15,63,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1/31/2019,Parts per million,24,100,0.233333,0.4,21,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/1/2019,Parts per million,24,100,0.3125,0.5,1,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/2/2019,Parts per million,24,100,0.4,0.5,22,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/3/2019,Parts per million,24,100,0.6,0.8,6,9,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/4/2019,Parts per million,24,100,0.545833,0.7,23,8,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/5/2019,Parts per million,24,100,0.866667,1.5,8,17,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/6/2019,Parts per million,24,100,0.429167,0.6,2,7,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/7/2019,Parts per million,24,100,0.3,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/8/2019,Parts per million,24,100,0.266667,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/9/2019,Parts per million,24,100,0.204167,0.3,23,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/10/2019,Parts per million,24,100,0.304167,0.4,4,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/11/2019,Parts per million,24,100,0.245833,0.3,13,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/12/2019,Parts per million,24,100,0.3,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/13/2019,Parts per million,24,100,0.258333,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/14/2019,Parts per million,24,100,0.383333,0.6,9,7,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/15/2019,Parts per million,24,100,0.25,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/16/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/17/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/18/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/19/2019,Parts per million,24,100,0.204167,0.3,23,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/20/2019,Parts per million,24,100,0.225,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/21/2019,Parts per million,24,100,0.304167,0.4,7,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/22/2019,Parts per million,24,100,0.283333,0.3,4,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/23/2019,Parts per million,24,100,0.354167,0.5,3,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/24/2019,Parts per million,24,100,0.266667,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/25/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/26/2019,Parts per million,24,100,0.225,0.3,8,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/27/2019,Parts per million,24,100,0.216667,0.3,6,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2/28/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/1/2019,Parts per million,24,100,0.2375,0.3,15,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/2/2019,Parts per million,24,100,0.3,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/3/2019,Parts per million,24,100,0.270833,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/4/2019,Parts per million,24,100,0.2375,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/5/2019,Parts per million,24,100,0.204167,0.3,13,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/6/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/7/2019,Parts per million,24,100,0.225,0.3,8,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/8/2019,Parts per million,24,100,0.329167,0.4,6,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/9/2019,Parts per million,24,100,0.279167,0.4,0,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/10/2019,Parts per million,24,100,0.270833,0.4,21,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/11/2019,Parts per million,24,100,0.241667,0.4,0,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/12/2019,Parts per million,24,100,0.2125,0.3,21,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/13/2019,Parts per million,24,100,0.541667,1.1,8,13,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/14/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/15/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/16/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/17/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/18/2019,Parts per million,24,100,0.245833,0.3,1,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/19/2019,Parts per million,24,100,0.2375,0.3,6,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/20/2019,Parts per million,24,100,0.325,0.5,7,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/21/2019,Parts per million,24,100,0.233333,0.3,11,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/22/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/23/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/24/2019,Parts per million,24,100,0.341667,0.5,6,6,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/25/2019,Parts per million,24,100,0.291667,0.4,0,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/26/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/27/2019,Parts per million,24,100,0.233333,0.3,6,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/28/2019,Parts per million,24,100,0.2125,0.3,21,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/29/2019,Parts per million,24,100,0.275,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/30/2019,Parts per million,24,100,0.3125,0.4,7,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,3/31/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/1/2019,Parts per million,24,100,0.208333,0.3,22,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/2/2019,Parts per million,24,100,0.25,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/3/2019,Parts per million,24,100,0.258333,0.4,9,5,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/4/2019,Parts per million,24,100,0.375,0.6,7,7,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/5/2019,Parts per million,24,100,0.229167,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/6/2019,Parts per million,24,100,0.2125,0.3,21,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/7/2019,Parts per million,24,100,0.366667,0.6,7,7,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/8/2019,Parts per million,24,100,0.25,0.3,7,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/9/2019,Parts per million,24,100,0.2375,0.3,0,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/10/2019,Parts per million,24,100,0.225,0.3,6,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/11/2019,Parts per million,24,100,0.2,0.2,0,2,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
11,1,43,38.921847,-77.013178,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,4/12/2019,Parts per million,24,100,0.241667,0.3,10,3,MCMILLAN  NCore-PAMS,District Of Columbia,District of Columbia,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2/7/2020
